firm_id,item_name,item_name_sec_lang,sales_price,purchase_price,created_by_id,updated_by_id,base_unit_id,sales_unit_id,purchase_unit_id
5,Ball,,29494,26333.5,2,2,3,,
5,Bat,,29508,26346,2,2,3,,
5,Inflating Ballon,,29522,26358.5,2,2,3,,
5,Ball,,29536,26371,2,2,3,,
5,Bat,,29550,26383.5,2,2,3,,
5,Inflating Ballon,,29564,26396,2,2,3,,
5,Ball,,29578,26408.5,2,2,3,,
5,Bat,,29592,26421,2,2,3,,
5,Inflating Ballon,,29606,26433.5,2,2,3,,
5,Ball,,29620,26446,2,2,3,,
5,Bat,,29634,26458.5,2,2,3,,
5,Inflating Ballon,,29648,26471,2,2,3,,
5,Ball,,29662,26483.5,2,2,3,,
5,Bat,,29676,26496,2,2,3,,
5,Inflating Ballon,,29690,26508.5,2,2,3,,
5,Ball,,29704,26521,2,2,3,,
5,Bat,,29718,26533.5,2,2,3,,
5,Inflating Ballon,,29732,26546,2,2,3,,
5,Ball,,29746,26558.5,2,2,3,,
5,Bat,,29760,26571,2,2,3,,
5,Inflating Ballon,,29774,26583.5,2,2,3,,
5,Ball,,29788,26596,2,2,3,,
5,Bat,,29802,26608.5,2,2,3,,
5,Inflating Ballon,,29816,26621,2,2,3,,
5,Ball,,29830,26633.5,2,2,3,,
5,Bat,,29844,26646,2,2,3,,
5,Inflating Ballon,,29858,26658.5,2,2,3,,
5,Ball,,29872,26671,2,2,3,,
5,Bat,,29886,26683.5,2,2,3,,
5,Inflating Ballon,,29900,26696,2,2,3,,
5,Ball,,29914,26708.5,2,2,3,,
5,Bat,,29928,26721,2,2,3,,
5,Inflating Ballon,,29942,26733.5,2,2,3,,
5,Ball,,29956,26746,2,2,3,,
5,Bat,,29970,26758.5,2,2,3,,
5,Inflating Ballon,,29984,26771,2,2,3,,
5,Ball,,29998,26783.5,2,2,3,,
5,Bat,,30012,26796,2,2,3,,
5,Inflating Ballon,,30026,26808.5,2,2,3,,
5,Ball,,30040,26821,2,2,3,,
5,Bat,,30054,26833.5,2,2,3,,
5,Inflating Ballon,,30068,26846,2,2,3,,
5,Ball,,30082,26858.5,2,2,3,,
5,Bat,,30096,26871,2,2,3,,
5,Inflating Ballon,,30110,26883.5,2,2,3,,
5,Ball,,30124,26896,2,2,3,,
5,Bat,,30138,26908.5,2,2,3,,
5,Inflating Ballon,,30152,26921,2,2,3,,
5,Ball,,30166,26933.5,2,2,3,,
5,Bat,,30180,26946,2,2,3,,
5,Inflating Ballon,,30194,26958.5,2,2,3,,
5,Ball,,30208,26971,2,2,3,,
5,Bat,,30222,26983.5,2,2,3,,
5,Inflating Ballon,,30236,26996,2,2,3,,
5,Ball,,30250,27008.5,2,2,3,,
5,Bat,,30264,27021,2,2,3,,
5,Inflating Ballon,,30278,27033.5,2,2,3,,
5,Ball,,30292,27046,2,2,3,,
5,Bat,,30306,27058.5,2,2,3,,
5,Inflating Ballon,,30320,27071,2,2,3,,
5,Ball,,30334,27083.5,2,2,3,,
5,Bat,,30348,27096,2,2,3,,
5,Inflating Ballon,,30362,27108.5,2,2,3,,
5,Ball,,30376,27121,2,2,3,,
5,Bat,,30390,27133.5,2,2,3,,
5,Inflating Ballon,,30404,27146,2,2,3,,
5,Ball,,30418,27158.5,2,2,3,,
5,Bat,,30432,27171,2,2,3,,
5,Inflating Ballon,,30446,27183.5,2,2,3,,
5,Ball,,30460,27196,2,2,3,,
5,Bat,,30474,27208.5,2,2,3,,
5,Inflating Ballon,,30488,27221,2,2,3,,
5,Ball,,30502,27233.5,2,2,3,,
5,Bat,,30516,27246,2,2,3,,
5,Inflating Ballon,,30530,27258.5,2,2,3,,
5,Ball,,30544,27271,2,2,3,,
5,Bat,,30558,27283.5,2,2,3,,
5,Inflating Ballon,,30572,27296,2,2,3,,
5,Ball,,30586,27308.5,2,2,3,,
5,Bat,,30600,27321,2,2,3,,
5,Inflating Ballon,,30614,27333.5,2,2,3,,
5,Ball,,30628,27346,2,2,3,,
5,Bat,,30642,27358.5,2,2,3,,
5,Inflating Ballon,,30656,27371,2,2,3,,
5,Ball,,30670,27383.5,2,2,3,,
5,Bat,,30684,27396,2,2,3,,
5,Inflating Ballon,,30698,27408.5,2,2,3,,
5,Ball,,30712,27421,2,2,3,,
5,Bat,,30726,27433.5,2,2,3,,
5,Inflating Ballon,,30740,27446,2,2,3,,
5,Ball,,30754,27458.5,2,2,3,,
5,Bat,,30768,27471,2,2,3,,
5,Inflating Ballon,,30782,27483.5,2,2,3,,
5,Ball,,30796,27496,2,2,3,,
5,Bat,,30810,27508.5,2,2,3,,
5,Inflating Ballon,,30824,27521,2,2,3,,
5,Ball,,30838,27533.5,2,2,3,,
5,Bat,,30852,27546,2,2,3,,
5,Inflating Ballon,,30866,27558.5,2,2,3,,
5,Ball,,30880,27571,2,2,3,,
5,Bat,,30894,27583.5,2,2,3,,
5,Inflating Ballon,,30908,27596,2,2,3,,
5,Ball,,30922,27608.5,2,2,3,,
5,Bat,,30936,27621,2,2,3,,
5,Inflating Ballon,,30950,27633.5,2,2,3,,
5,Ball,,30964,27646,2,2,3,,
5,Bat,,30978,27658.5,2,2,3,,
5,Inflating Ballon,,30992,27671,2,2,3,,
5,Ball,,31006,27683.5,2,2,3,,
5,Bat,,31020,27696,2,2,3,,
5,Inflating Ballon,,31034,27708.5,2,2,3,,
5,Ball,,31048,27721,2,2,3,,
5,Bat,,31062,27733.5,2,2,3,,
5,Inflating Ballon,,31076,27746,2,2,3,,
5,Ball,,31090,27758.5,2,2,3,,
5,Bat,,31104,27771,2,2,3,,
5,Inflating Ballon,,31118,27783.5,2,2,3,,
5,Ball,,31132,27796,2,2,3,,
5,Bat,,31146,27808.5,2,2,3,,
5,Inflating Ballon,,31160,27821,2,2,3,,
5,Ball,,31174,27833.5,2,2,3,,
5,Bat,,31188,27846,2,2,3,,
5,Inflating Ballon,,31202,27858.5,2,2,3,,
5,Ball,,31216,27871,2,2,3,,
5,Bat,,31230,27883.5,2,2,3,,
5,Inflating Ballon,,31244,27896,2,2,3,,
5,Ball,,31258,27908.5,2,2,3,,
5,Bat,,31272,27921,2,2,3,,
5,Inflating Ballon,,31286,27933.5,2,2,3,,
5,Ball,,31300,27946,2,2,3,,
5,Bat,,31314,27958.5,2,2,3,,
5,Inflating Ballon,,31328,27971,2,2,3,,
5,Ball,,31342,27983.5,2,2,3,,
5,Bat,,31356,27996,2,2,3,,
5,Inflating Ballon,,31370,28008.5,2,2,3,,
5,Ball,,31384,28021,2,2,3,,
5,Bat,,31398,28033.5,2,2,3,,
5,Inflating Ballon,,31412,28046,2,2,3,,
5,Ball,,31426,28058.5,2,2,3,,
5,Bat,,31440,28071,2,2,3,,
5,Inflating Ballon,,31454,28083.5,2,2,3,,
5,Ball,,31468,28096,2,2,3,,
5,Bat,,31482,28108.5,2,2,3,,
5,Inflating Ballon,,31496,28121,2,2,3,,
5,Ball,,31510,28133.5,2,2,3,,
5,Bat,,31524,28146,2,2,3,,
5,Inflating Ballon,,31538,28158.5,2,2,3,,
5,Ball,,31552,28171,2,2,3,,
5,Bat,,31566,28183.5,2,2,3,,
5,Inflating Ballon,,31580,28196,2,2,3,,
5,Ball,,31594,28208.5,2,2,3,,
5,Bat,,31608,28221,2,2,3,,
5,Inflating Ballon,,31622,28233.5,2,2,3,,
5,Ball,,31636,28246,2,2,3,,
5,Bat,,31650,28258.5,2,2,3,,
5,Inflating Ballon,,31664,28271,2,2,3,,
5,Ball,,31678,28283.5,2,2,3,,
5,Bat,,31692,28296,2,2,3,,
5,Inflating Ballon,,31706,28308.5,2,2,3,,
5,Ball,,31720,28321,2,2,3,,
5,Bat,,31734,28333.5,2,2,3,,
5,Inflating Ballon,,31748,28346,2,2,3,,
5,Ball,,31762,28358.5,2,2,3,,
5,Bat,,31776,28371,2,2,3,,
5,Inflating Ballon,,31790,28383.5,2,2,3,,
5,Ball,,31804,28396,2,2,3,,
5,Bat,,31818,28408.5,2,2,3,,
5,Inflating Ballon,,31832,28421,2,2,3,,
5,Ball,,31846,28433.5,2,2,3,,
5,Bat,,31860,28446,2,2,3,,
5,Inflating Ballon,,31874,28458.5,2,2,3,,
5,Ball,,31888,28471,2,2,3,,
5,Bat,,31902,28483.5,2,2,3,,
5,Inflating Ballon,,31916,28496,2,2,3,,
5,Ball,,31930,28508.5,2,2,3,,
5,Bat,,31944,28521,2,2,3,,
5,Ball,,31958,28533.5,2,2,3,,
5,Bat,,31972,28546,2,2,3,,
5,Inflating Ballon,,31986,28558.5,2,2,3,,
5,Ball,,32000,28571,2,2,3,,
5,Bat,,32014,28583.5,2,2,3,,
5,Inflating Ballon,,32028,28596,2,2,3,,
5,Ball,,32042,28608.5,2,2,3,,
5,Bat,,32056,28621,2,2,3,,
5,Inflating Ballon,,32070,28633.5,2,2,3,,
5,Ball,,32084,28646,2,2,3,,
5,Bat,,32098,28658.5,2,2,3,,
5,Inflating Ballon,,32112,28671,2,2,3,,
5,Ball,,32126,28683.5,2,2,3,,
5,Bat,,32140,28696,2,2,3,,
5,Inflating Ballon,,32154,28708.5,2,2,3,,
5,Ball,,32168,28721,2,2,3,,
5,Bat,,32182,28733.5,2,2,3,,
5,Inflating Ballon,,32196,28746,2,2,3,,
5,Ball,,32210,28758.5,2,2,3,,
5,Bat,,32224,28771,2,2,3,,
5,Inflating Ballon,,32238,28783.5,2,2,3,,
5,Ball,,32252,28796,2,2,3,,
5,Bat,,32266,28808.5,2,2,3,,
5,Inflating Ballon,,32280,28821,2,2,3,,
5,Ball,,32294,28833.5,2,2,3,,
5,Bat,,32308,28846,2,2,3,,
5,Inflating Ballon,,32322,28858.5,2,2,3,,
5,Ball,,32336,28871,2,2,3,,
5,Bat,,32350,28883.5,2,2,3,,
5,Inflating Ballon,,32364,28896,2,2,3,,
5,Ball,,32378,28908.5,2,2,3,,
5,Bat,,32392,28921,2,2,3,,
5,Inflating Ballon,,32406,28933.5,2,2,3,,
5,Ball,,32420,28946,2,2,3,,
5,Bat,,32434,28958.5,2,2,3,,
5,Inflating Ballon,,32448,28971,2,2,3,,
5,Ball,,32462,28983.5,2,2,3,,
5,Bat,,32476,28996,2,2,3,,
5,Inflating Ballon,,32490,29008.5,2,2,3,,
5,Ball,,32504,29021,2,2,3,,
5,Bat,,32518,29033.5,2,2,3,,
5,Inflating Ballon,,32532,29046,2,2,3,,
5,Ball,,32546,29058.5,2,2,3,,
5,Bat,,32560,29071,2,2,3,,
5,Inflating Ballon,,32574,29083.5,2,2,3,,
5,Ball,,32588,29096,2,2,3,,
5,Bat,,32602,29108.5,2,2,3,,
5,Inflating Ballon,,32616,29121,2,2,3,,
5,Ball,,32630,29133.5,2,2,3,,
5,Bat,,32644,29146,2,2,3,,
5,Inflating Ballon,,32658,29158.5,2,2,3,,
5,Ball,,32672,29171,2,2,3,,
5,Bat,,32686,29183.5,2,2,3,,
5,Inflating Ballon,,32700,29196,2,2,3,,
5,Ball,,32714,29208.5,2,2,3,,
5,Bat,,32728,29221,2,2,3,,
5,Inflating Ballon,,32742,29233.5,2,2,3,,
5,Ball,,32756,29246,2,2,3,,
5,Bat,,32770,29258.5,2,2,3,,
5,Inflating Ballon,,32784,29271,2,2,3,,
5,Ball,,32798,29283.5,2,2,3,,
5,Bat,,32812,29296,2,2,3,,
5,Inflating Ballon,,32826,29308.5,2,2,3,,
5,Ball,,32840,29321,2,2,3,,
5,Bat,,32854,29333.5,2,2,3,,
5,Inflating Ballon,,32868,29346,2,2,3,,
5,Ball,,32882,29358.5,2,2,3,,
5,Bat,,32896,29371,2,2,3,,
5,Inflating Ballon,,32910,29383.5,2,2,3,,
5,Ball,,32924,29396,2,2,3,,
5,Bat,,32938,29408.5,2,2,3,,
5,Inflating Ballon,,32952,29421,2,2,3,,
5,Ball,,32966,29433.5,2,2,3,,
5,Bat,,32980,29446,2,2,3,,
5,Inflating Ballon,,32994,29458.5,2,2,3,,
5,Ball,,33008,29471,2,2,3,,
5,Bat,,33022,29483.5,2,2,3,,
5,Inflating Ballon,,33036,29496,2,2,3,,
5,Ball,,33050,29508.5,2,2,3,,
5,Bat,,33064,29521,2,2,3,,
5,Inflating Ballon,,33078,29533.5,2,2,3,,
5,Ball,,33092,29546,2,2,3,,
5,Bat,,33106,29558.5,2,2,3,,
5,Inflating Ballon,,33120,29571,2,2,3,,
5,Ball,,33134,29583.5,2,2,3,,
5,Bat,,33148,29596,2,2,3,,
5,Inflating Ballon,,33162,29608.5,2,2,3,,
5,Ball,,33176,29621,2,2,3,,
5,Bat,,33190,29633.5,2,2,3,,
5,Inflating Ballon,,33204,29646,2,2,3,,
5,Ball,,33218,29658.5,2,2,3,,
5,Bat,,33232,29671,2,2,3,,
5,Inflating Ballon,,33246,29683.5,2,2,3,,
5,Ball,,33260,29696,2,2,3,,
5,Bat,,33274,29708.5,2,2,3,,
5,Inflating Ballon,,33288,29721,2,2,3,,
5,Ball,,33302,29733.5,2,2,3,,
5,Bat,,33316,29746,2,2,3,,
5,Inflating Ballon,,33330,29758.5,2,2,3,,
5,Ball,,33344,29771,2,2,3,,
5,Bat,,33358,29783.5,2,2,3,,
5,Inflating Ballon,,33372,29796,2,2,3,,
5,Ball,,33386,29808.5,2,2,3,,
5,Bat,,33400,29821,2,2,3,,
5,Inflating Ballon,,33414,29833.5,2,2,3,,
5,Ball,,33428,29846,2,2,3,,
5,Bat,,33442,29858.5,2,2,3,,
5,Inflating Ballon,,33456,29871,2,2,3,,
5,Ball,,33470,29883.5,2,2,3,,
5,Bat,,33484,29896,2,2,3,,
5,Inflating Ballon,,33498,29908.5,2,2,3,,
5,Ball,,33512,29921,2,2,3,,
5,Bat,,33526,29933.5,2,2,3,,
5,Inflating Ballon,,33540,29946,2,2,3,,
5,Ball,,33554,29958.5,2,2,3,,
5,Bat,,33568,29971,2,2,3,,
5,Inflating Ballon,,33582,29983.5,2,2,3,,
5,Ball,,33596,29996,2,2,3,,
5,Bat,,33610,30008.5,2,2,3,,
5,Inflating Ballon,,33624,30021,2,2,3,,
5,Ball,,33638,30033.5,2,2,3,,
5,Bat,,33652,30046,2,2,3,,
5,Inflating Ballon,,33666,30058.5,2,2,3,,
5,Ball,,33680,30071,2,2,3,,
5,Bat,,33694,30083.5,2,2,3,,
5,Inflating Ballon,,33708,30096,2,2,3,,
5,Ball,,33722,30108.5,2,2,3,,
5,Bat,,33736,30121,2,2,3,,
5,Inflating Ballon,,33750,30133.5,2,2,3,,
5,Ball,,33764,30146,2,2,3,,
5,Bat,,33778,30158.5,2,2,3,,
5,Inflating Ballon,,33792,30171,2,2,3,,
5,Ball,,33806,30183.5,2,2,3,,
5,Bat,,33820,30196,2,2,3,,
5,Inflating Ballon,,33834,30208.5,2,2,3,,
5,Ball,,33848,30221,2,2,3,,
5,Bat,,33862,30233.5,2,2,3,,
5,Inflating Ballon,,33876,30246,2,2,3,,
5,Ball,,33890,30258.5,2,2,3,,
5,Bat,,33904,30271,2,2,3,,
5,Inflating Ballon,,33918,30283.5,2,2,3,,
5,Ball,,33932,30296,2,2,3,,
5,Bat,,33946,30308.5,2,2,3,,
5,Inflating Ballon,,33960,30321,2,2,3,,
5,Ball,,33974,30333.5,2,2,3,,
5,Bat,,33988,30346,2,2,3,,
5,Inflating Ballon,,34002,30358.5,2,2,3,,
5,Ball,,34016,30371,2,2,3,,
5,Bat,,34030,30383.5,2,2,3,,
5,Inflating Ballon,,34044,30396,2,2,3,,
5,Ball,,34058,30408.5,2,2,3,,
5,Bat,,34072,30421,2,2,3,,
5,Inflating Ballon,,34086,30433.5,2,2,3,,
5,Ball,,34100,30446,2,2,3,,
5,Bat,,34114,30458.5,2,2,3,,
5,Inflating Ballon,,34128,30471,2,2,3,,
5,Ball,,34142,30483.5,2,2,3,,
5,Bat,,34156,30496,2,2,3,,
5,Inflating Ballon,,34170,30508.5,2,2,3,,
5,Ball,,34184,30521,2,2,3,,
5,Bat,,34198,30533.5,2,2,3,,
5,Inflating Ballon,,34212,30546,2,2,3,,
5,Ball,,34226,30558.5,2,2,3,,
5,Bat,,34240,30571,2,2,3,,
5,Inflating Ballon,,34254,30583.5,2,2,3,,
5,Ball,,34268,30596,2,2,3,,
5,Bat,,34282,30608.5,2,2,3,,
5,Inflating Ballon,,34296,30621,2,2,3,,
5,Ball,,34310,30633.5,2,2,3,,
5,Bat,,34324,30646,2,2,3,,
5,Inflating Ballon,,34338,30658.5,2,2,3,,
5,Ball,,34352,30671,2,2,3,,
5,Bat,,34366,30683.5,2,2,3,,
5,Inflating Ballon,,34380,30696,2,2,3,,
5,Ball,,34394,30708.5,2,2,3,,
5,Bat,,34408,30721,2,2,3,,
5,Inflating Ballon,,34422,30733.5,2,2,3,,
5,Ball,,34436,30746,2,2,3,,
5,Bat,,34450,30758.5,2,2,3,,
5,Inflating Ballon,,34464,30771,2,2,3,,
5,Ball,,34478,30783.5,2,2,3,,
5,Bat,,34492,30796,2,2,3,,
5,Inflating Ballon,,34506,30808.5,2,2,3,,
5,Ball,,34520,30821,2,2,3,,
5,Bat,,34534,30833.5,2,2,3,,
5,Inflating Ballon,,34548,30846,2,2,3,,
5,Ball,,34562,30858.5,2,2,3,,
5,Bat,,34576,30871,2,2,3,,
5,Inflating Ballon,,34590,30883.5,2,2,3,,
5,Ball,,34604,30896,2,2,3,,
5,Bat,,34618,30908.5,2,2,3,,
5,Inflating Ballon,,34632,30921,2,2,3,,
5,Ball,,34646,30933.5,2,2,3,,
5,Bat,,34660,30946,2,2,3,,
5,Inflating Ballon,,34674,30958.5,2,2,3,,
5,Ball,,34688,30971,2,2,3,,
5,Bat,,34702,30983.5,2,2,3,,
5,Inflating Ballon,,34716,30996,2,2,3,,
5,Ball,,34730,31008.5,2,2,3,,
5,Bat,,34744,31021,2,2,3,,
5,Inflating Ballon,,34758,31033.5,2,2,3,,
5,Ball,,34772,31046,2,2,3,,
5,Bat,,34786,31058.5,2,2,3,,
5,Inflating Ballon,,34800,31071,2,2,3,,
5,Ball,,34814,31083.5,2,2,3,,
5,Bat,,34828,31096,2,2,3,,
5,Inflating Ballon,,34842,31108.5,2,2,3,,
5,Ball,,34856,31121,2,2,3,,
5,Bat,,34870,31133.5,2,2,3,,
5,Inflating Ballon,,34884,31146,2,2,3,,
5,Ball,,34898,31158.5,2,2,3,,
5,Bat,,34912,31171,2,2,3,,
5,Inflating Ballon,,34926,31183.5,2,2,3,,
5,Ball,,34940,31196,2,2,3,,
5,Bat,,34954,31208.5,2,2,3,,
5,Inflating Ballon,,34968,31221,2,2,3,,
5,Ball,,34982,31233.5,2,2,3,,
5,Bat,,34996,31246,2,2,3,,
5,Inflating Ballon,,35010,31258.5,2,2,3,,
5,Ball,,35024,31271,2,2,3,,
5,Bat,,35038,31283.5,2,2,3,,
5,Inflating Ballon,,35052,31296,2,2,3,,
5,Ball,,35066,31308.5,2,2,3,,
5,Bat,,35080,31321,2,2,3,,
5,Inflating Ballon,,35094,31333.5,2,2,3,,
5,Ball,,35108,31346,2,2,3,,
5,Bat,,35122,31358.5,2,2,3,,
5,Inflating Ballon,,35136,31371,2,2,3,,
5,Ball,,35150,31383.5,2,2,3,,
5,Bat,,35164,31396,2,2,3,,
5,Inflating Ballon,,35178,31408.5,2,2,3,,
5,Ball,,35192,31421,2,2,3,,
5,Bat,,35206,31433.5,2,2,3,,
5,Inflating Ballon,,35220,31446,2,2,3,,
5,Ball,,35234,31458.5,2,2,3,,
5,Bat,,35248,31471,2,2,3,,
5,Inflating Ballon,,35262,31483.5,2,2,3,,
5,Ball,,35276,31496,2,2,3,,
5,Bat,,35290,31508.5,2,2,3,,
5,Inflating Ballon,,35304,31521,2,2,3,,
5,Ball,,35318,31533.5,2,2,3,,
5,Bat,,35332,31546,2,2,3,,
5,Inflating Ballon,,35346,31558.5,2,2,3,,
5,Ball,,35360,31571,2,2,3,,
5,Bat,,35374,31583.5,2,2,3,,
5,Inflating Ballon,,35388,31596,2,2,3,,
5,Ball,,35402,31608.5,2,2,3,,
5,Bat,,35416,31621,2,2,3,,
5,Inflating Ballon,,35430,31633.5,2,2,3,,
5,Ball,,35444,31646,2,2,3,,
5,Bat,,35458,31658.5,2,2,3,,
5,Inflating Ballon,,35472,31671,2,2,3,,
5,Ball,,35486,31683.5,2,2,3,,
5,Bat,,35500,31696,2,2,3,,
5,Inflating Ballon,,35514,31708.5,2,2,3,,
5,Ball,,35528,31721,2,2,3,,
5,Bat,,35542,31733.5,2,2,3,,
5,Inflating Ballon,,35556,31746,2,2,3,,
5,Ball,,35570,31758.5,2,2,3,,
5,Bat,,35584,31771,2,2,3,,
5,Inflating Ballon,,35598,31783.5,2,2,3,,
5,Ball,,35612,31796,2,2,3,,
5,Bat,,35626,31808.5,2,2,3,,
5,Inflating Ballon,,35640,31821,2,2,3,,
5,Ball,,35654,31833.5,2,2,3,,
5,Bat,,35668,31846,2,2,3,,
5,Inflating Ballon,,35682,31858.5,2,2,3,,
5,Ball,,35696,31871,2,2,3,,
5,Bat,,35710,31883.5,2,2,3,,
5,Inflating Ballon,,35724,31896,2,2,3,,
5,Ball,,35738,31908.5,2,2,3,,
5,Bat,,35752,31921,2,2,3,,
5,Inflating Ballon,,35766,31933.5,2,2,3,,
5,Ball,,35780,31946,2,2,3,,
5,Bat,,35794,31958.5,2,2,3,,
5,Inflating Ballon,,35808,31971,2,2,3,,
5,Ball,,35822,31983.5,2,2,3,,
5,Bat,,35836,31996,2,2,3,,
5,Inflating Ballon,,35850,32008.5,2,2,3,,
5,Ball,,35864,32021,2,2,3,,
5,Bat,,35878,32033.5,2,2,3,,
5,Inflating Ballon,,35892,32046,2,2,3,,
5,Ball,,35906,32058.5,2,2,3,,
5,Bat,,35920,32071,2,2,3,,
5,Inflating Ballon,,35934,32083.5,2,2,3,,
5,Ball,,35948,32096,2,2,3,,
5,Bat,,35962,32108.5,2,2,3,,
5,Inflating Ballon,,35976,32121,2,2,3,,
5,Ball,,35990,32133.5,2,2,3,,
5,Bat,,36004,32146,2,2,3,,
5,Inflating Ballon,,36018,32158.5,2,2,3,,
5,Ball,,36032,32171,2,2,3,,
5,Bat,,36046,32183.5,2,2,3,,
5,Inflating Ballon,,36060,32196,2,2,3,,
5,Ball,,36074,32208.5,2,2,3,,
5,Bat,,36088,32221,2,2,3,,
5,Inflating Ballon,,36102,32233.5,2,2,3,,
5,Ball,,36116,32246,2,2,3,,
5,Bat,,36130,32258.5,2,2,3,,
5,Inflating Ballon,,36144,32271,2,2,3,,
5,Ball,,36158,32283.5,2,2,3,,
5,Bat,,36172,32296,2,2,3,,
5,Inflating Ballon,,36186,32308.5,2,2,3,,
5,Ball,,36200,32321,2,2,3,,
5,Bat,,36214,32333.5,2,2,3,,
5,Inflating Ballon,,36228,32346,2,2,3,,
5,Ball,,36242,32358.5,2,2,3,,
5,Bat,,36256,32371,2,2,3,,
5,Inflating Ballon,,36270,32383.5,2,2,3,,
5,Ball,,36284,32396,2,2,3,,
5,Bat,,36298,32408.5,2,2,3,,
5,Inflating Ballon,,36312,32421,2,2,3,,
5,Ball,,36326,32433.5,2,2,3,,
5,Bat,,36340,32446,2,2,3,,
5,Inflating Ballon,,36354,32458.5,2,2,3,,
5,Ball,,36368,32471,2,2,3,,
5,Bat,,36382,32483.5,2,2,3,,
5,Inflating Ballon,,36396,32496,2,2,3,,
5,Ball,,36410,32508.5,2,2,3,,
5,Bat,,36424,32521,2,2,3,,
5,Inflating Ballon,,36438,32533.5,2,2,3,,
5,Ball,,36452,32546,2,2,3,,
5,Bat,,36466,32558.5,2,2,3,,
5,Inflating Ballon,,36480,32571,2,2,3,,
5,Ball,,36494,32583.5,2,2,3,,
5,Bat,,36508,32596,2,2,3,,
5,Ball,,36522,32608.5,2,2,3,,
5,Bat,,36536,32621,2,2,3,,
5,Inflating Ballon,,36550,32633.5,2,2,3,,
5,Ball,,36564,32646,2,2,3,,
5,Bat,,36578,32658.5,2,2,3,,
5,Inflating Ballon,,36592,32671,2,2,3,,
5,Ball,,36606,32683.5,2,2,3,,
5,Bat,,36620,32696,2,2,3,,
5,Inflating Ballon,,36634,32708.5,2,2,3,,
5,Ball,,36648,32721,2,2,3,,
5,Bat,,36662,32733.5,2,2,3,,
5,Inflating Ballon,,36676,32746,2,2,3,,
5,Ball,,36690,32758.5,2,2,3,,
5,Bat,,36704,32771,2,2,3,,
5,Inflating Ballon,,36718,32783.5,2,2,3,,
5,Ball,,36732,32796,2,2,3,,
5,Bat,,36746,32808.5,2,2,3,,
5,Inflating Ballon,,36760,32821,2,2,3,,
5,Ball,,36774,32833.5,2,2,3,,
5,Bat,,36788,32846,2,2,3,,
5,Inflating Ballon,,36802,32858.5,2,2,3,,
5,Ball,,36816,32871,2,2,3,,
5,Bat,,36830,32883.5,2,2,3,,
5,Inflating Ballon,,36844,32896,2,2,3,,
5,Ball,,36858,32908.5,2,2,3,,
5,Bat,,36872,32921,2,2,3,,
5,Inflating Ballon,,36886,32933.5,2,2,3,,
5,Ball,,36900,32946,2,2,3,,
5,Bat,,36914,32958.5,2,2,3,,
5,Inflating Ballon,,36928,32971,2,2,3,,
5,Ball,,36942,32983.5,2,2,3,,
5,Bat,,36956,32996,2,2,3,,
5,Inflating Ballon,,36970,33008.5,2,2,3,,
5,Ball,,36984,33021,2,2,3,,
5,Bat,,36998,33033.5,2,2,3,,
5,Inflating Ballon,,37012,33046,2,2,3,,
5,Ball,,37026,33058.5,2,2,3,,
5,Bat,,37040,33071,2,2,3,,
5,Inflating Ballon,,37054,33083.5,2,2,3,,
5,Ball,,37068,33096,2,2,3,,
5,Bat,,37082,33108.5,2,2,3,,
5,Inflating Ballon,,37096,33121,2,2,3,,
5,Ball,,37110,33133.5,2,2,3,,
5,Bat,,37124,33146,2,2,3,,
5,Inflating Ballon,,37138,33158.5,2,2,3,,
5,Ball,,37152,33171,2,2,3,,
5,Bat,,37166,33183.5,2,2,3,,
5,Inflating Ballon,,37180,33196,2,2,3,,
5,Ball,,37194,33208.5,2,2,3,,
5,Bat,,37208,33221,2,2,3,,
5,Inflating Ballon,,37222,33233.5,2,2,3,,
5,Ball,,37236,33246,2,2,3,,
5,Bat,,37250,33258.5,2,2,3,,
5,Inflating Ballon,,37264,33271,2,2,3,,
5,Ball,,37278,33283.5,2,2,3,,
5,Bat,,37292,33296,2,2,3,,
5,Inflating Ballon,,37306,33308.5,2,2,3,,
5,Ball,,37320,33321,2,2,3,,
5,Bat,,37334,33333.5,2,2,3,,
5,Inflating Ballon,,37348,33346,2,2,3,,
5,Ball,,37362,33358.5,2,2,3,,
5,Bat,,37376,33371,2,2,3,,
5,Inflating Ballon,,37390,33383.5,2,2,3,,
5,Ball,,37404,33396,2,2,3,,
5,Bat,,37418,33408.5,2,2,3,,
5,Inflating Ballon,,37432,33421,2,2,3,,
5,Ball,,37446,33433.5,2,2,3,,
5,Bat,,37460,33446,2,2,3,,
5,Inflating Ballon,,37474,33458.5,2,2,3,,
5,Ball,,37488,33471,2,2,3,,
5,Bat,,37502,33483.5,2,2,3,,
5,Inflating Ballon,,37516,33496,2,2,3,,
5,Ball,,37530,33508.5,2,2,3,,
5,Bat,,37544,33521,2,2,3,,
5,Inflating Ballon,,37558,33533.5,2,2,3,,
5,Ball,,37572,33546,2,2,3,,
5,Bat,,37586,33558.5,2,2,3,,
5,Inflating Ballon,,37600,33571,2,2,3,,
5,Ball,,37614,33583.5,2,2,3,,
5,Bat,,37628,33596,2,2,3,,
5,Inflating Ballon,,37642,33608.5,2,2,3,,
5,Ball,,37656,33621,2,2,3,,
5,Bat,,37670,33633.5,2,2,3,,
5,Inflating Ballon,,37684,33646,2,2,3,,
5,Ball,,37698,33658.5,2,2,3,,
5,Bat,,37712,33671,2,2,3,,
